"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000197859.9",668.23220134178,0.807350669937632,0.183632584092684,4.39655453266476,1.09982738523728e-05,0.00694665167836963
"ENSG00000138347.15",146.555613599886,-1.76705757705811,0.402562647124657,-4.38952195311586,1.13600110535948e-05,0.00695090676341832
"ENSG00000106080.10",716.004011345698,-0.630702263468189,0.144027603394703,-4.37903741090359,1.19204669208385e-05,0.00707281037303084
"ENSG00000196576.14",9044.78422778836,0.436811579630177,0.10071354692863,4.33716806677182,1.44330263126756e-05,0.00823926992711629
"ENSG00000167895.14",174.976637164076,0.721282839879867,0.16687766515015,4.32222514157832,1.54463448660371e-05,0.00823926992711629
"ENSG00000196074.12",602.230470704224,-1.15451156114043,0.267994114014188,-4.30797357392448,1.64757063724915e-05,0.00823926992711629
"ENSG00000185811.16",103.973357125966,1.03907166748022,0.241586898318404,4.30102656523516,1.70008675346393e-05,0.00823926992711629
"ENSG00000175497.16",572.188861971402,-0.80030010327285,0.186148050978051,-4.29926662711723,1.71364214874182e-05,0.00823926992711629
"ENSG00000164756.12",1460.94047581083,0.83654802292488,0.194594325044922,4.29893329485207,1.71622111453398e-05,0.00823926992711629
"ENSG00000173432.10",200.449651701951,1.52992470402683,0.355954075394657,4.29809576510832,1.72271734798529e-05,0.00823926992711629
"ENSG00000158445.9",44.8276916171832,1.04693167329425,0.243953664790191,4.29151853158119,1.77455390099278e-05,0.00823926992711629
"ENSG00000140009.18",553.090620589749,-2.62266227529482,0.611494241690389,-4.2889402654796,1.79527643912783e-05,0.00823926992711629
"ENSG00000134193.14",3115.53658526588,-0.993814970805378,0.23181011493704,-4.28719415921648,1.80944130166497e-05,0.00823926992711629
"ENSG00000157388.15",405.068897565343,0.515855003563325,0.120595503302766,4.27756416645339,1.8894950237883e-05,0.00840825285585794
"ENSG00000101194.17",481.52678617423,-1.13033212819718,0.264702725906943,-4.27019451471214,1.9530256014131e-05,0.008497831394593
"ENSG00000152969.17",29.3620026017614,1.07139699930033,0.251631322876098,4.25780458114064,2.06444286329797e-05,0.00877970083582438
"ENSG00000002933.7",876.287942350084,0.993909804092506,0.23384499349386,4.25029327864828,2.13490792722484e-05,0.00877970083582438
"ENSG00000227507.2",61.8095644213274,1.69694070555302,0.399486598389254,4.24780383721294,2.15876283694577e-05,0.00877970083582438
"ENSG00000138755.5",38.1480675348065,1.67432786669376,0.394855881937565,4.24035184300104,2.23169697350882e-05,0.00877970083582438
"ENSG00000121957.12",285.426127563579,-0.455640901949006,0.107479786725755,-4.23931713887391,2.24200736359152e-05,0.00877970083582438
"ENSG00000257008.6",12.7701966261252,0.928275263875887,0.220224087583439,4.21513956108085,2.49623774044655e-05,0.00958359508979284
"ENSG00000081307.12",2894.44421684534,-0.326603008512535,0.0779359257103002,-4.1906605398718,2.78143531685266e-05,0.0104442723947528
"ENSG00000134962.6",636.504947402606,-1.20185465185583,0.287276646647919,-4.18361417776087,2.86910885776447e-05,0.0104442723947528
"ENSG00000161513.11",535.829653112439,0.804065748676202,0.192305419452406,4.18119130997865,2.89985743310799e-05,0.0104442723947528
"ENSG00000151135.9",1842.66883910595,-0.448974241942531,0.107447476496681,-4.17854617512959,2.93378438054855e-05,0.0104442723947528
"ENSG00000137392.9",1314185.68463494,-1.44389019358754,0.346153453158977,-4.17124307272016,3.02942497029434e-05,0.0105921680211363
"ENSG00000142185.16",105.096540460126,0.993852699241342,0.239330152402661,4.15264307177323,3.28657146446357e-05,0.0112896612761749
"ENSG00000215241.3",66.2791236514213,-1.1589931996031,0.279844727698229,-4.14155810308101,3.44954460768523e-05,0.0116451867962891
"ENSG00000120645.11",105.280611791403,0.936481897669383,0.22661593690887,4.13246266102624,3.58897083474299e-05,0.0118901730800257
"ENSG00000153029.14",327.210241071989,0.596888567420171,0.144560350624332,4.12899225024226,3.64356682738275e-05,0.0118901730800257
"ENSG00000159753.13",62.7427598597165,0.669896411613795,0.162516883906918,4.12201117514337,3.75578976219233e-05,0.0120554694333977
"ENSG00000134574.11",837.022837542248,0.837524766722532,0.20368663737917,4.11182970811899,3.92535795221145e-05,0.0121637416273202
"ENSG00000053918.15",3556.50539566909,0.578273644338741,0.140688939742533,4.11029925591172,3.95146677587427e-05,0.0121637416273202
"ENSG00000115419.12",3993.05523053769,-0.595731976184185,0.145007302384906,-4.10828948877953,3.98600288877759e-05,0.0121637416273202
"ENSG00000153283.12",34.5677237421129,0.909171808747116,0.221463277685271,4.10529374553542,4.03801432980497e-05,0.0121637416273202
"ENSG00000013375.15",3862.18505519486,-0.459504035268271,0.112347256803585,-4.09003342263723,4.31311031922589e-05,0.0125615577034548
"ENSG00000072818.11",111.3315409269,0.612598574000162,0.149851919624352,4.08802620303977,4.35059022059339e-05,0.0125615577034548
"ENSG00000132718.8",264.704247081865,0.525627097921382,0.128597261096197,4.08738952479079,4.3625430226503e-05,0.0125615577034548
"ENSG00000244694.7",12.0663468804602,1.32096456128822,0.324287341312386,4.07343856205516,4.63240757007437e-05,0.013145295684356
"ENSG00000168685.14",131.193193579368,1.35329152805555,0.333868537318177,4.05336645053757,5.04858258570989e-05,0.0141216067183142
"ENSG00000100095.18",103.602671396411,1.0056819993356,0.24921701377353,4.03536654303021,5.45171208782941e-05,0.0150344398140422
"ENSG00000103089.8",449.117993944033,-0.767286261967677,0.190614183399682,-4.02533666846199,5.68938586994358e-05,0.0154719687963188
"ENSG00000146433.8",4795.29389564136,-0.352259358888461,0.0877461143886595,-4.01452943349919,5.95645107254589e-05,0.015599080998476
"ENSG00000153066.12",3087.97162210013,-0.461467428386417,0.114965104232391,-4.01397825425012,5.97038493653254e-05,0.015599080998476
"ENSG00000174697.4",36.6328262356128,2.05263238444877,0.511744634417842,4.01104817988728,6.04497715248453e-05,0.015599080998476
"ENSG00000100298.15",5.74659658889666,1.41260822182329,0.352255590374845,4.0101797116125,6.06725512148111e-05,NA
"ENSG00000261324.2",560.086072025592,-0.959255637508052,0.23923248725757,-4.00972145758476,6.0790415741838e-05,0.015599080998476
"ENSG00000174307.6",744.212034240356,0.740632815184097,0.184808101875519,4.00757763143396,6.13447005558045e-05,0.015599080998476
"ENSG00000213918.10",2934.70613637505,-1.03862028359732,0.259546443436033,-4.00167411214516,6.2895887236399e-05,0.0157884804113935
"ENSG00000277200.1",50.4189252024828,0.896705116239745,0.224818421193431,3.98857491961583,6.64714104828132e-05,0.0164748128766264
"ENSG00000162438.11",611437.155668986,-1.21300757393773,0.305587462865156,-3.96942846596093,7.2045231088587e-05,0.0175570296279675
"ENSG00000087258.14",281.2122992184,0.650637691486132,0.163991953522579,3.96749765772227,7.26312257336754e-05,0.0175570296279675
"ENSG00000169255.13",411.996746345471,-0.862043736507355,0.218643983358965,-3.942682177959,8.05754019801515e-05,0.0190351088265854
"ENSG00000123131.12",14066.7473578616,-0.729016334135903,0.185027325426166,-3.94004686851949,8.14656916379949e-05,0.0190351088265854
"ENSG00000087088.19",698.918836769746,0.431582452820238,0.109657243825908,3.93574047424918,8.29405660034461e-05,0.0190351088265854
"ENSG00000261114.1",234.48731162305,-1.15246217268614,0.292869783371149,-3.93506683899048,8.31735458688424e-05,0.0190351088265854
"ENSG00000273188.1",77.945894900596,-0.89853346396164,0.228412500897365,-3.93381912299707,8.36067088399563e-05,0.0190351088265854
"ENSG00000153563.15",90.9125729824953,0.787662181855919,0.200411657407548,3.93022138554628,8.48676838602193e-05,0.0191001063216448
"ENSG00000248810.1",466.117565249056,-1.04141041916162,0.265673399019333,-3.91988969541448,8.85895060493907e-05,0.0195296356503247
"ENSG00000197106.6",123.269334520248,0.815921613572212,0.20817533249247,3.9193962310675,8.87710711378397e-05,0.0195296356503247
"ENSG00000125820.5",98.5230147267478,1.0732057580321,0.274814458916766,3.90520121198261,9.41470169522239e-05,0.0204822065769394
"ENSG00000101844.17",846.906062537321,-0.331957069950973,0.0851704822124325,-3.89756006221738,9.71667280661879e-05,0.0209068630278677
"ENSG00000101746.15",57.3144522168853,0.912787149974712,0.235100062301307,3.8825474610248,0.00010336783262056,0.0218560683457134
"ENSG00000162739.13",23.335354476656,1.1236847324797,0.289620571406669,3.87985123785247,0.000104520370035915,0.0218560683457134
"ENSG00000124126.13",584.6274855174,0.617862680860086,0.159303716186139,3.87852019809847,0.000105093802249487,0.0218560683457134
"ENSG00000135324.5",139.629908916466,0.795549069982162,0.205232470910297,3.87633139363157,0.000106043232525167,0.0218560683457134
"ENSG00000172673.10",10.8183149125384,1.08250222030132,0.279446248608954,3.87374039082603,0.00010717758416834,0.0218597614376678
"ENSG00000011347.9",1090.10371468526,0.782772815483491,0.203062313826487,3.85484042180449,0.000115805141278076,0.0233759243940693
"ENSG00000198821.10",33.6311354009479,0.680105581419609,0.176927513793423,3.8439786262621,0.000121055553780082,0.0241864055409592
"ENSG00000105672.14",72.937580213029,-0.668308568114598,0.174002428875706,-3.84080022579448,0.000122633887277537,0.0242542577060018
"ENSG00000113615.12",1485.68687657937,-0.401045242619782,0.104820331849077,-3.82602530964333,0.000130228906394291,0.0254988198720021
"ENSG00000258498.8",596.432539390282,0.870579918587122,0.227838494780349,3.82103963347553,0.000132890291719431,0.0257622961570936
"ENSG00000131080.14",232.808672438305,1.08956200611792,0.285462885964648,3.81682544277527,0.000135179735004997,0.0259492079548808
"ENSG00000108798.8",154.868632211141,0.606124416377416,0.159059531230489,3.81067649130122,0.00013858702966126,0.0263449906870628
"ENSG00000172724.11",77.9867976427784,1.92533914298544,0.505581657387111,3.80816652434694,0.000140000984952612,0.0263578777439629
"ENSG00000055118.14",238.868642216775,0.677367577553742,0.178282372889272,3.79940858188175,0.000145041801564122,0.0268818497163192
"ENSG00000270933.1",1065.33178534928,-0.976451802791605,0.2570573441089,-3.79857578540117,0.000145529932069961,0.0268818497163192
"ENSG00000273599.1",388.27511546922,-0.67683618258588,0.178734740331308,-3.78681940249151,0.000152587918511226,0.0275202827515307
"ENSG00000146192.14",175.598701897734,1.08420188317985,0.286366478093773,3.78606424326252,0.000153052121545584,0.0275202827515307
"ENSG00000108262.15",1889.97531021293,0.184567207575049,0.0487695579007015,3.78447571640575,0.000154032945784363,0.0275202827515307
"ENSG00000158516.11",606906.727205255,-0.763404229636268,0.201769391433384,-3.7835482587968,0.000154608330064779,0.0275202827515307
"ENSG00000005844.17",161.371353506259,1.05657601351887,0.279724297372837,3.77720499592707,0.000158598188584055,0.0279761489412234
"ENSG00000134539.16",49.7429359941764,0.812460847758125,0.215353550469166,3.7726837843542,0.000161500921396855,0.0282338217942002
"ENSG00000128833.12",4226.5401398715,-0.412584127263921,0.109430813613918,-3.77027377973771,0.000163068558863919,0.0282555963058011
"ENSG00000143549.19",6662.27219172346,-0.822664720187389,0.21930545186522,-3.75122785681123,0.000175970686984418,0.0302237372908325
"ENSG00000124067.16",2137.43612022135,0.406106833886866,0.108348445360026,3.74815561531533,0.000178139722116343,0.0303302239916347
"ENSG00000150556.16",366.504122478989,-0.974181505548965,0.260329537665282,-3.74210899879335,0.000182482328140957,0.0307494008543589
"ENSG00000100170.9",148.254704694985,1.01389362093003,0.271067042731983,3.7403795412064,0.000183742589374872,0.0307494008543589
"ENSG00000205710.3",156.991334157261,-0.673582557620638,0.180593374087652,-3.72982985130845,0.000191609118218331,0.0315337284881711
"ENSG00000182132.13",25.4579362007685,1.11387998350328,0.298717761041353,3.72887095705395,0.000192339610017402,0.0315337284881711
"ENSG00000147138.1",5.33511447605055,1.66680408975786,0.447044919480746,3.72849352967458,0.000192627853787068,NA
"ENSG00000070526.14",56.0170642636993,1.24391037053741,0.333696792934862,3.72766654302314,0.000193260848752836,0.0315337284881711
"ENSG00000283503.1",14.0025150795773,1.43009197371478,0.384036535162448,3.72384354814015,0.000196212546631916,0.0317507575458919
"ENSG00000162894.11",50.8236608054756,0.962257579593553,0.258625142857042,3.72066524145122,0.000198698680932804,0.0317981905414594
"ENSG00000115457.9",13473.566484222,-1.21838411019843,0.327581806549065,-3.71932777046929,0.000199753699519893,0.0317981905414594
"ENSG00000204103.3",738.115896693074,0.711763946157359,0.191624501109725,3.71436816291983,0.000203712037642389,0.0321247949629893
"ENSG00000204347.3",10.6108669336665,1.35281739904455,0.364378885279468,3.71266682482708,0.000205086791132465,0.0321247949629893
"ENSG00000261270.1",116.657651993831,-1.05585386758502,0.284731035686696,-3.70825001580379,0.000208696549929016,0.0324307813302392
"ENSG00000187664.8",27.0603371326995,0.951060981119548,0.256748773788612,3.7042474130863,0.000212019249214705,0.032687692123023
"ENSG00000102239.4",4.5491729421427,2.02504807968595,0.548300087251301,3.69332073215195,0.000221344564648028,NA
"ENSG00000110330.8",2515.92816624336,-0.321890199764458,0.0872155040760814,-3.69074516250758,0.000223598064519763,0.0340598621283116
"ENSG00000146216.11",22.1979270662638,0.959004887187648,0.259904459548444,3.68983621463754,0.000224398478782032,0.0340598621283116
"ENSG00000021645.18",237.969206352426,-1.1057403916102,0.300340248569913,-3.68162574571755,0.000231751438260852,0.034332761063621
"ENSG00000188305.5",11.541053358976,1.36271532998266,0.370283782891315,3.68019176897801,0.000233058617918116,0.034332761063621
"ENSG00000163013.11",628.51017517876,0.484566113328161,0.131686487991032,3.67969501442822,0.000233513059063772,0.034332761063621
"ENSG00000180353.10",560.960245253919,0.956148594630365,0.25995138376546,3.67818236156436,0.000234901991136946,0.034332761063621
"ENSG00000075429.8",4.25625768613053,1.68371242983039,0.458013115186501,3.67612274409388,0.000236805618039722,NA
"ENSG00000259974.2",4804.474910961,-0.659704752464269,0.179528880752357,-3.67464415585741,0.00023818113695361,0.034332761063621
"ENSG00000185477.4",1134.57130111416,-0.631951647191719,0.171995694855804,-3.6742294492983,0.000238568279240361,0.034332761063621
"ENSG00000137875.4",18.8696603210235,-1.06081903090972,0.288837100899765,-3.67272427124194,0.000239978378622085,0.034332761063621
"ENSG00000090534.17",74.2811592078744,1.15520802953203,0.314559490276617,3.67246280986837,0.000240224119801638,0.034332761063621
"ENSG00000204610.12",10.6026641312592,1.98771373664974,0.542511798745399,3.66390876889034,0.000248395290641991,0.0351644913034037
"ENSG00000143171.12",58.2420575539357,0.750350273289702,0.204922172337828,3.66163536492624,0.000250610385537894,0.0351644913034037
"ENSG00000155659.14",422.020002303307,1.52393262712163,0.416329130645015,3.66040354841521,0.000251818333351132,0.0351644913034037
"ENSG00000260838.3",22.3047839806279,1.03869797534999,0.283876872058055,3.65897358181953,0.000253227439927473,0.0351644913034037
"ENSG00000123562.16",5888.74088901789,-0.405122121156165,0.110835190493657,-3.655175936016,0.00025700566678944,0.0354378236319524
"ENSG00000058262.9",26942.6317432427,-0.354747261380111,0.0971580862366338,-3.65123763879112,0.000260979616314148,0.0355078370134567
"ENSG00000179914.4",18.7205784539649,-1.3461425819628,0.368837312999157,-3.64969197670594,0.000262554955885128,0.0355078370134567
"ENSG00000157542.9",95.0270256285292,0.837206734697427,0.229491434254872,3.64809578804423,0.000264191146349782,0.0355078370134567
"ENSG00000164244.20",3035.15439278769,-0.421015122085085,0.115434938644948,-3.64720705037174,0.000265106294535433,0.0355078370134567
"ENSG00000176890.15",98.8679388256076,0.762650007769462,0.209234774281713,3.64494864865355,0.000267445197627484,0.0355078370134567
"ENSG00000213516.9",624.578323339642,-0.43613203729736,0.119683739667099,-3.64403751512497,0.000268394273646149,0.0355078370134567
"ENSG00000074966.10",35.8703477530074,0.605520787497521,0.166304362047138,3.64103971804353,0.000271539237655126,0.0356407653234734
"ENSG00000089199.9",2377.38897895508,1.04426400442091,0.286915586189559,3.63962104077185,0.000273039570915271,0.0356407653234734
"ENSG00000234026.1",4.78502064785676,-1.37954517171807,0.379320980938748,-3.63688074491412,0.000275959615448482,NA
"ENSG00000198960.10",522.872577376116,-0.244467633813044,0.0672996602216451,-3.63252404258673,0.000280662416324788,0.0361823637747572
"ENSG00000105141.5",41.1397264815195,-2.46799810777334,0.679455040756897,-3.63231996192721,0.000280884540028758,0.0361823637747572
"ENSG00000138768.14",5384.30858938914,-0.31154451495995,0.0858627373392625,-3.6284018494422,0.000285181129634624,0.0363968025962468
"ENSG00000075420.12",4007.94877277229,-0.595293074112216,0.164132825453791,-3.62689835178528,0.000286846148760594,0.0363968025962468
"ENSG00000233695.2",236.727300187583,0.873452925576108,0.240995264173826,3.62435721950992,0.000289680997365036,0.0363968025962468
"ENSG00000090539.15",3073.68249181083,0.871552090146459,0.240488777191331,3.62408633086882,0.000289984739786236,0.0363968025962468
"ENSG00000254302.1",4.80416870678123,-2.07445533427941,0.572991199993987,-3.62039649876155,0.000294151902193136,NA
"ENSG00000279127.1",3.69028672958727,2.46675943156825,0.681496018535207,3.61962412762183,0.000295031260178242,NA
"ENSG00000173124.14",222.233541680023,-1.72595520784963,0.476860224500873,-3.61941533214723,0.000295269399906099,0.0366706428010524
"ENSG00000278493.1",20.4963331267393,-1.71687262826526,0.474424594643156,-3.61885249553014,0.000295912235064672,0.0366706428010524
"ENSG00000150175.13",1.64837853725091,3.2849638316185,0.909402854767177,3.6122207164827,0.000303585994743379,NA
"ENSG00000175489.9",91.5085236588316,1.37723076088142,0.382182507594947,3.60359444378617,0.000313846633990185,0.0383972246492574
"ENSG00000197386.10",7891.16133108643,-0.567363260345834,0.157500678866203,-3.60229088807808,0.00031542511427393,0.0383972246492574
"ENSG00000228526.6",487.063597737993,0.804274296299257,0.223282906755829,3.60204149966021,0.000315727945277346,0.0383972246492574
"ENSG00000116786.11",2455.44472123066,0.269219473532016,0.0747841917397064,3.59995163776137,0.000318276371361919,0.0384682182176936
"ENSG00000177511.5",290.058699879039,0.739338653754229,0.205473551801439,3.59821810287631,0.000320404881099646,0.038487899214301
"ENSG00000174516.14",360.739375412034,0.395330558195885,0.109972229276203,3.59482171815382,0.000324613790138286,0.0387557195787051
"ENSG00000165775.17",3697.99064054356,-0.588451656558179,0.163984300264806,-3.58846338099398,0.000332632702205186,0.039315184958025
"ENSG00000260276.2",137.729801573858,-0.668480829582777,0.18631386610884,-3.58792849691749,0.000333315664097658,0.039315184958025
"ENSG00000144406.18",234.530009842975,0.680425546127576,0.189733494320732,3.58621733375848,0.000335509370804829,0.0393369669482547
"ENSG00000163071.10",188.015187788861,0.752285506905624,0.209956193718051,3.58305936864079,0.000339593386183345,0.0395788006039875
"ENSG00000165813.18",2239.92193363101,-0.367170759973433,0.102817152392025,-3.57110415364812,0.000355479490613644,0.0411851386166577
"ENSG00000250366.2",93.0381432933679,0.805494881765605,0.225771106568562,3.5677500722219,0.000360059689457806,0.0414704042328461
"ENSG00000100385.13",54.7734256019758,0.851137666910952,0.239206456216955,3.55817180009134,0.000373445035472367,0.0427605485061342
"ENSG00000125851.9",590.136485200071,0.894237237747318,0.251822033432182,3.55106829040892,0.000383670851845951,0.0436760190647891
"ENSG00000135898.9",3.3776135185991,1.76644465425228,0.49756457771169,3.5501816917438,0.000384965362215415,NA
"ENSG00000160062.14",313.744047619198,-0.309426768172466,0.0872301904040289,-3.5472439844425,0.000389283896847527,0.0438641309823757
"ENSG00000159248.4",133.843093600465,1.18929484858785,0.335306157555239,3.54689236028098,0.000389803819761663,0.0438641309823757
"ENSG00000103044.10",180.454548097121,-0.956472643972504,0.269823624449726,-3.54480689347762,0.000392900819919721,0.0439599888801608
"ENSG00000280229.1",13.9153009439821,1.15544794730688,0.32642831289971,3.53966828748053,0.000400630248157462,0.0440356147067274
"ENSG00000110448.10",36.3315753646365,0.605599213209501,0.171148173836815,3.53844975165743,0.000402483877011232,0.0440356147067274
"ENSG00000275023.4",8666.89903123526,0.278416002261377,0.0786939292423929,3.53796036037037,0.00040323058849675,0.0440356147067274
"ENSG00000125888.14",57.3159392271287,-1.3013348720709,0.367897286354885,-3.53722335101866,0.000404357557149862,0.0440356147067274
"ENSG00000055163.19",546.983595899706,0.461852833951062,0.130659711987515,3.53477615192656,0.000408120735169654,0.0440356147067274
"ENSG00000175197.11",927.878518340762,-1.04397479083554,0.295364184829761,-3.534534125853,0.000408494682867116,0.0440356147067274
"ENSG00000122735.15",33.8026350028923,0.725295387042687,0.205233508462142,3.53400081924963,0.000409319809837814,0.0440356147067274
"ENSG00000163531.15",872.716313000963,0.54843174141092,0.155364334069513,3.52997195074092,0.000415603725785284,0.0444673276004145
"ENSG00000179148.9",16.2135351800692,-1.9966515491946,0.567155202084454,-3.52046766362425,0.000430786515993652,0.045841304256281
"ENSG00000198466.11",1310.21470447444,-0.286496969705533,0.0814259915079083,-3.51849531580722,0.0004340014775892,0.0459337780064678
"ENSG00000117091.9",33.9343189498682,1.05259412571457,0.299447209281706,3.51512417911478,0.000439548403555439,0.0462707405463199
"ENSG00000171951.4",627.034760461401,0.919576787060194,0.261737181936577,3.51335939455106,0.000442478532275308,0.0463301051441205
"ENSG00000281649.1",4661.05663007118,-0.235133370247521,0.0669751923991619,-3.5107531882277,0.00044683905998868,0.0465378127371189
"ENSG00000048471.13",467.608939201088,0.345536602990796,0.0984910110216462,3.50830598048034,0.000450970043339879,0.0465904382796311
"ENSG00000069424.14",323.834854231068,0.76728309435003,0.218746357146324,3.50763827274517,0.000452103333663428,0.0465904382796311
"ENSG00000182158.14",2885.08081877379,-0.348964974583984,0.0995757665910166,-3.50451707810871,0.000457436227379208,0.0466971634411507
"ENSG00000198074.9",36.2719257337327,1.74913399119107,0.499319789159518,3.50303358522061,0.000459991460702369,0.0466971634411507
"ENSG00000176018.12",738.310146700019,-0.323420271134128,0.0923303824490494,-3.50285856676269,0.000460293796942905,0.0466971634411507
"ENSG00000176563.9",135.420919857971,-1.06671736669065,0.304700009270707,-3.50087736867424,0.000463729178138907,0.0468031819997928
"ENSG00000069206.15",22.2743300771181,-0.878585526858721,0.251111895457928,-3.4987809926588,0.00046739031598608,0.046930781471833
"ENSG00000117472.9",184.018954211874,0.875023906618261,0.25020261922384,3.49726117709197,0.00047006138358562,0.0469581729112573
"ENSG00000105550.8",4.93045734002089,-2.43483936729821,0.696432771461107,-3.49615851963708,0.000472008204511228,NA
"ENSG00000184194.5",77.428627550691,0.568028616985628,0.162548844788101,3.49451032842536,0.000474932232983851,0.0469994156103574
"ENSG00000175029.16",2353.49594890342,-0.477697126513807,0.136706836968204,-3.4943177467043,0.00047527498931822,0.0469994156103574
"ENSG00000133321.10",242.813470802178,0.918217109856366,0.262916193972471,3.49243268732435,0.000478642216811394,0.0470945457546085
"ENSG00000145920.14",545.850198981994,0.935771862003732,0.268283943472922,3.48799055914496,0.00048666526251617,0.0474837110997369
"ENSG00000120324.8",38.5083898043059,0.553393725401109,0.158676428575429,3.48756100934076,0.000487447698214868,0.0474837110997369
"ENSG00000276842.1",53.4014552157801,-0.919193791450948,0.263992284302973,-3.48189642692749,0.000497876223668032,0.0482594874228716
"ENSG00000166313.18",976.417320358282,0.300776143131351,0.0865886807726192,3.4736196515245,0.000513488359558492,0.0491970276106928
"ENSG00000136750.11",326.65685085239,0.726325877782777,0.209118389444136,3.47327597402335,0.000514146387798107,0.0491970276106928
"ENSG00000100116.16",2872.77034141428,-0.78514320934313,0.22608455106267,-3.47278575936614,0.000515086346281513,0.0491970276106928
"ENSG00000162892.15",11.8228952145229,1.16281692315446,0.335475364814773,3.46617679004982,0.000527916030548866,0.0498127527982658
"ENSG00000168952.15",1702.72492084991,-0.335063176217039,0.0966863066345599,-3.4654667023683,0.000529312067045842,0.0498127527982658
"ENSG00000009790.14",34.069635679249,0.856503175326229,0.247182795105339,3.46505983541946,0.000530113519353053,0.0498127527982658
"ENSG00000110076.18",373.668191421983,0.904907183730845,0.261251029506967,3.46374590537916,0.000532709446592264,0.0498127527982658
"ENSG00000147535.16",5457.41610795327,-0.513385377631418,0.1482501351932,-3.46296734881472,0.00053425322204473,0.0498127527982658
"ENSG00000145287.10",29.9212285268778,0.990955804499483,0.286338781142133,3.4607809691262,0.000538610845517113,0.0499810443375596
